Titulo,Descripcion,Fecha,words,words1,Label
Albert Noguera pide por carta a Marlaska y Albares una investigación independiente de la actuación policial en Melilla,La ministra de Derechos Sociales remite una misiva a los titulares de Interior y Exteriores y les pide garantizar la custodia de las grabaciones de las cámaras y de las comunicaciones que tuvieron lugar el pasado viernes en la valla de Melilla.,28/06/2022,la ministr de derech social remit una misiv a los titular de interior y exterior y les pid garantiz la custodi de las grabacion de las cam y de las comun que tuv lug el pas viern en la vall de melill . La ministra de Derechos Sociales remite una misiva a los titulares de Interior y Exteriores y le pide garantizar la custodia de la grabaciones de la cámaras y de la comunicaciones que tuvieron lugar el pasado viernes en la valla de Melilla .,"['ministra', 'derechos', 'sociales', 'remite', 'misiva', 'titulares', 'interior', 'exteriores', 'pide', 'garantizar', 'custodia', 'grabaciones', 'camaras', 'comunicaciones', 'lugar', 'pasado', 'viernes', 'valla', 'melilla']",0
Pablo Iglesias: 'Hemos demostrado que a nosotros no se nos compra',El ya ex vicepresidente segundo del Gobierno asistió este martes a su última reunión del Consejo de Ministros. Posteriormente se despidió en un vídeo publicado en su cuenta de Twitter.,30/03/2021,el ya ex vicepresident segund del gobiern asist este mart a su ultim reunion del consej de ministr . posterior se despid en un vide public en su cuent de twitt . El ya ex vicepresidente segundo del Gobierno asistió este martes a su última reunión del Consejo de Ministros . Posteriormente se despidió en un vídeo publicado en su cuenta de Twitter .,"['ex', 'vicepresidente', 'segundo', 'gobierno', 'asistio', 'martes', 'ultima', 'reunion', 'consejo', 'ministros', 'posteriormente', 'despidio', 'video', 'publicado', 'cuenta', 'twitter']",1
Almeida rectifica y no permitirá la circulación de los coches 'C' en Madrid Central,El Ayuntamiento de Madrid no incluye los permisos para circular de los coches con etiqueta C en el borrador provisional de la ordenanza de Movilidad Sostenible.,16/09/2020,el ayunt de madr no inclu los permis par circul de los coch con etiquet c en el borrador provisional de la orden de movil sosten . El Ayuntamiento de Madrid no incluye los permisos para circular de los coches con etiqueta C en el borrador provisional de la ordenanza de Movilidad Sostenible .,"['ayuntamiento', 'madrid', 'incluye', 'permisos', 'circular', 'coches', 'etiqueta', 'c', 'borrador', 'provisional', 'ordenanza', 'movilidad', 'sostenible']",1
Pedro Sánchez presentará antes de fin de año el primer informe de rendición de cuentas de un Gobierno de España,"El próximo 29 de diciembre, en la tradicional comparecencia de fin de año, el presidente presentará el primer documento elaborado junto a un grupo independiente de expertos. Hará balance del primer año del Gobierno de coalición.",23/12/2020,"el proxim 29 de diciembr , en la tradicional comparecent de fin de año , el president present el prim document elabor junt a un grup independient de expert . har balanc del prim año del gobiern de coalicion . El próximo 29 de diciembre , en la tradicional comparecencia de fin de año , el presidente presentará el primer documento elaborado junto a un grupo independiente de expertos . Hará balance del primer año del Gobierno de coalición .","['proximo', 'twenty-nine', 'diciembre', 'tradicional', 'comparecencia', 'fin', 'ano', 'presidente', 'presentara', 'primer', 'documento', 'elaborado', 'junto', 'grupo', 'independiente', 'expertos', 'hara', 'balance', 'primer', 'ano', 'gobierno', 'coalicion']",1
Partidos políticos acuerdan formar coalición de gobierno,Los principales partidos políticos han acordado formar una coalición de gobierno para enfrentar los desafíos actuales del país.,28/11/2023,los principal part polit han acord form una coalicion de gobiern par enfrent los desafi actual del pais . Los principales partidos políticos han acordado formar una coalición de gobierno para enfrentar los desafíos actuales del país .,"['principales', 'partidos', 'politicos', 'acordado', 'formar', 'coalicion', 'gobierno', 'enfrentar', 'desafios', 'actuales', 'pais']",0
El Gobierno plantea a los grupos renovar el pacto contra la violencia machista,Desde Unidas Podemos han resaltado la importancia de ofrecer estabilidad a las políticas públicas que combaten la violencia de género en este proceso de renovación.,17/11/2021,desd unid pod han resalt la import de ofrec estabil a las polit public que combat la violenci de gener en este proces de renov . Desde Unidas Podemos han resaltado la importancia de ofrecer estabilidad a la políticas públicas que combaten la violencia de género en este proceso de renovación .,"['unidas', 'podemos', 'resaltado', 'importancia', 'ofrecer', 'estabilidad', 'politicas', 'publicas', 'combaten', 'violencia', 'genero', 'proceso', 'renovacion']",0
PSOE pide que la Abogacía del Estado solicite la libertad de los políticos presos como 'gesto'de cara a la investidura,"Sabriá, portavoz de PSOE en el Parlament, advierte de que facilitaría mucho el diálogo apostar por una libertad provisional a la espera de la sentencia del procés.",18/06/2019,"sabri , portavoz de pso en el parlament , adviert de que facilit much el dialog apost por una libert provisional a la esper de la sentenci del proces . Sabriá , portavoz de PSOE en el Parlament , advierte de que facilitaría mucho el diálogo apostar por una libertad provisional a la espera de la sentencia del procés .","['sabria', 'portavoz', 'psoe', 'parlament', 'advierte', 'facilitaria', 'dialogo', 'apostar', 'libertad', 'provisional', 'espera', 'sentencia', 'proces']",1
Villarejo cerró dos sociedades en Panamá mientras le investigaban,"El juez instructor del caso Tándem acredita que el excomisario cobró 1,2 millones de euros a través de estas dos empresas ubicadas en el país centroamericano.",31/07/2018,"el juez instructor del cas tandem acredit que el excomisari cobr 1,2 millon de eur a traves de estas dos empres ubic en el pais centroamerican . El juez instructor del caso Tándem acredita que el excomisario cobró 1,2 millones de euro a través de estas do empresas ubicadas en el país centroamericano .","['juez', 'instructor', 'caso', 'tandem', 'acredita', 'excomisario', 'cobro', 'twelve', 'millones', 'euros', 'traves', 'dos', 'empresas', 'ubicadas', 'pais', 'centroamericano']",1
Sánchez acusa al PP de 'meter miedo a los españoles' en su cara a cara con Feijóo en el Senado,"No va a haber ni apagones de electricidad, ni racionamiento de bombonas de butano, ni ninguna de esas escenas apocalípticas que evocan en muchas ocasiones la bancada de la derecha y la ultraderecha, ha dicho el líder del Ejecutivo.",06/09/2022,"no va a hab ni apagon de electr , ni racion de bombon de butan , ni ningun de esas escen apocalipt que evoc en much ocasion la banc de la derech y la ultraderech , ha dich el lid del ejecut . No va a haber ni apagones de electricidad , ni racionamiento de bombonas de butano , ni ninguna de esas escenas apocalípticas que evocan en muchas ocasiones la bancada de la derecha y la ultraderecha , ha dicho el líder del Ejecutivo .","['va', 'haber', 'apagones', 'electricidad', 'racionamiento', 'bombonas', 'butano', 'ninguna', 'escenas', 'apocalipticas', 'evocan', 'muchas', 'ocasiones', 'bancada', 'derecha', 'ultraderecha', 'dicho', 'lider', 'ejecutivo']",1
El Iniciativa vers per Catalunya acusa al Gobierno de provocar un 'caos con los rebrotes' a pesar de que las competencias están transferidas,"Frente al caos del mando único los gobiernos autonómicos se han adelantado, ha asegurado el número dos del Iniciativa vers per Catalunya, Juan José Cortes, que ha presumido de que su formación ha realizado una oposición seria y rigurosa.",23/07/2020,"frent al caos del mand unic los gobi autonom se han adelant , ha asegur el numer dos del inici vers per cataluny , juan jos cort , que ha presum de que su formacion ha realiz una oposicion seri y rigur . Frente al caos del mando único los gobiernos autonómicos se han adelantado , ha asegurado el número do del Iniciativa vers per Catalunya , Juan José Cortes , que ha presumido de que su formación ha realizado una oposición seria y rigurosa .","['frente', 'caos', 'mando', 'unico', 'gobiernos', 'autonomicos', 'adelantado', 'asegurado', 'numero', 'dos', 'iniciativa', 'vers', 'per', 'catalunya', 'juan', 'jose', 'cortes', 'presumido', 'formacion', 'realizado', 'oposicion', 'seria', 'rigurosa']",0
Boris Johnson insiste en que Reino Unido 'no fallará' y dejará la UE el 31 de octubre,"El principal favorito para suceder a Theresa May se declara furioso de que hayan pasado tres años desde el referéndum e insta a no perder de vista el premio y avanzar hacia el oasis al final del camino. Podemos, debemos y lo haremos, dice.",24/06/2019,"el principal favorit par suced a theres may se decl furios de que hay pas tres años desd el referendum e insta a no perd de vist el premi y avanz haci el oasis al final del camin . pod , deb y lo har , dic . El principal favorito para suceder a Theresa May se declara furioso de que hayan pasado tres años desde el referéndum e insta a no perder de vista el premio y avanzar hacia el oasis al final del camino . Podemos , debemos y lo haremos , dice .","['principal', 'favorito', 'suceder', 'theresa', 'may', 'declara', 'furioso', 'pasado', 'tres', 'anos', 'referendum', 'insta', 'perder', 'vista', 'premio', 'avanzar', 'hacia', 'oasis', 'final', 'camino', 'podemos', 'debemos', 'haremos', 'dice']",1
Polémica por la privatización de servicios públicos,"La privatización de servicios públicos ha generado polémica en la sociedad. Algunos argumentan que esta medida garantiza una gestión más eficiente, mientras que otros temen que afecte la calidad y el acceso a los servicios. Este debate ha generado tensiones entre diferentes grupos de interés y ha llevado a manifestaciones en contra de la privatización.",05/02/2023,"la privatiz de servici public ha gener polem en la socied . algun argument que esta med garantiz una gestion mas eficient , mientr que otros tem que afect la calid y el acces a los servici . este debat ha gener tension entre diferent grup de interes y ha llev a manifest en contr de la privatiz . La privatización de servicios públicos ha generado polémica en la sociedad . Algunos argumentan que esta medida garantiza una gestión más eficiente , mientras que otros temen que afecte la calidad y el acceso a los servicios . Este debate ha generado tensiones entre diferentes grupos de interés y ha llevado a manifestaciones en contra de la privatización .","['privatizacion', 'servicios', 'publicos', 'generado', 'polemica', 'sociedad', 'argumentan', 'medida', 'garantiza', 'gestion', 'eficiente', 'mientras', 'temen', 'afecte', 'calidad', 'acceso', 'servicios', 'debate', 'generado', 'tensiones', 'diferentes', 'grupos', 'interes', 'llevado', 'manifestaciones', 'privatizacion']",0
Unanimidad en el Gobierno contra la batalla ideológica del BNG sobre una bajada generalizada de impuestos,"Los populares apelan al acuerdo adoptado en la Conferencia de Presidentes para culpar a Rita Maestre de incumplir lo pactado pero el texto solo incluye referencias genéricas a rebajas fiscales. Desde Moncloa destacan que las reducciones ya aprobadas, y su extensión hasta el 30 de junio, suponen un impacto de 12.000 millones de euros.",29/03/2022,"los popular apel al acuerd adopt en la conferent de president par culp a rit maestr de incumpl lo pact per el text sol inclu referent gener a rebaj fiscal . desd monclo destac que las reduccion ya aprob , y su extension hast el 30 de juni , supon un impact de 12.000 millon de eur . Los populares apelan al acuerdo adoptado en la Conferencia de Presidentes para culpar a Rita Maestre de incumplir lo pactado pero el texto solo incluye referencias genéricas a rebajas fiscales . Desde Moncloa destacan que la reducciones ya aprobadas , y su extensión hasta el 30 de junio , suponen un impacto de 12.000 millones de euro .","['populares', 'apelan', 'acuerdo', 'adoptado', 'conferencia', 'presidentes', 'culpar', 'rita', 'maestre', 'incumplir', 'pactado', 'texto', 'solo', 'incluye', 'referencias', 'genericas', 'rebajas', 'fiscales', 'moncloa', 'destacan', 'reducciones', 'aprobadas', 'extension', 'thirty', 'junio', 'suponen', 'impacto', 'twelve thousand', 'millones', 'euros']",1
Juan Carlos descarta el confinamiento domiciliario y pide esperar hasta el 9 de noviembre para tomar una decisión,"La vicepresidenta ha asegurado que el Gobierno va a ser contundente y prudente al mismo tiempo. No adelantemos fases, ha añadido.",03/11/2020,"la vicepresident ha asegur que el gobiern va a ser contundent y prudent al mism tiemp . no adelant fas , ha añad . La vicepresidenta ha asegurado que el Gobierno va a ser contundente y prudente al mismo tiempo . No adelantemos fas , ha añadido .","['vicepresidenta', 'asegurado', 'gobierno', 'va', 'ser', 'contundente', 'prudente', 'mismo', 'tiempo', 'adelantemos', 'fases', 'anadido']",1
Sondeos: PSOE y UP obtendrían 27 escaños más que las tres derechas en otras elecciones,"Si finalmente hubiera que volver a las urnas el próximo 10 de noviembre, los dos grandes partidos se consolidarían por delante de sus rivales ante la debilidad de los recién llegados al Congreso de los Diputados, pero la aritmética beneficiaría a las izquierdas, que sumarían 171 escaños frente a los 144 de las tres derechas. El mayor batacazo lo sufriría Cs, que perdería 12 diputados y 700.000 votos, según las proyecciones electorales del gabinete demoscópico Key Data para Público.",08/09/2019,"si final hub que volv a las urnas el proxim 10 de noviembr , los dos grand part se consolid por delant de sus rival ante la debil de los recien lleg al congres de los diput , per la aritmet benefici a las izquierd , que sum 171 escañ frent a los 144 de las tres derech . el mayor batacaz lo sufr cs , que perd 12 diput y 700.000 vot , segun las proyeccion electoral del gabinet demoscop key dat par public . Si finalmente hubiera que volver a la urnas el próximo 10 de noviembre , los do grandes partidos se consolidarían por delante de sus rivales ante la debilidad de los recién llegados al Congreso de los Diputados , pero la aritmética beneficiaría a la izquierdas , que sumarían 171 escaños frente a los 144 de la tres derechas . El mayor batacazo lo sufriría Cs , que perdería 12 diputados y 700.000 votos , según la proyecciones electorales del gabinete demoscópico Key Data para Público .","['si', 'finalmente', 'volver', 'urnas', 'proximo', 'ten', 'noviembre', 'dos', 'grandes', 'partidos', 'consolidarian', 'delante', 'rivales', 'debilidad', 'recien', 'llegados', 'congreso', 'diputados', 'aritmetica', 'beneficiaria', 'izquierdas', 'sumarian', 'one hundred and seventy-one', 'escanos', 'frente', 'one hundred and forty-four', 'tres', 'derechas', 'mayor', 'batacazo', 'sufriria', 'cs', 'perderia', 'twelve', 'diputados', 'seven hundred thousand', 'votos', 'segun', 'proyecciones', 'electorales', 'gabinete', 'demoscopico', 'key', 'data', 'publico']",0
De los Cobos recurre su cese ante el Ministerio del Interior,"Será el ministro del Interior, Fernando Grande-Marlaska, quien tendrá que resolver la decisión que firmó el secretario de Estado de Seguridad, Rafael Pérez.",23/06/2020,"ser el ministr del interior , fern grande-marlask , qui tendr que resolv la decision que firm el secretari de estad de segur , rafael perez . Será el ministro del Interior , Fernando Grande-Marlaska , quien tendrá que resolver la decisión que firmó el secretario de Estado de Seguridad , Rafael Pérez .","['ministro', 'interior', 'fernando', 'grandemarlaska', 'resolver', 'decision', 'firmo', 'secretario', 'seguridad', 'rafael', 'perez']",1
"IU-Podemos rectifica y hará alcalde de Zalamea al candidato del PSOE, Miguel Ángel Fuentes","El concejal de IU-Podemos ha señalado que en esta nueva votación ha ganado la opción de investir alcalde al candidato socialista, y ha justificado la repetición de la asamblea por el hecho de que hubo compañeros que inmediatamente después de que saliera la abstención, pidieron cambiar su voto.",16/06/2019,"el concejal de iu-pod ha señal que en esta nuev votacion ha gan la opcion de invest alcald al candidat social , y ha justific la repeticion de la asamble por el hech de que hub compañer que inmediat despues de que sal la abstencion , pid cambi su vot . El concejal de IU-Podemos ha señalado que en esta nueva votación ha ganado la opción de investir alcalde al candidato socialista , y ha justificado la repetición de la asamblea por el hecho de que hubo compañeros que inmediatamente después de que saliera la abstención , pidieron cambiar su voto .","['concejal', 'iupodemos', 'senalado', 'nueva', 'votacion', 'ganado', 'opcion', 'investir', 'alcalde', 'candidato', 'socialista', 'justificado', 'repeticion', 'asamblea', 'hecho', 'companeros', 'inmediatamente', 'despues', 'saliera', 'abstencion', 'pidieron', 'cambiar', 'voto']",1
Carmena se despide quedándose con un 'sabor enormemente dulce',La alcaldesa de Madrid presenta con un desayuno toscano el último Veranos de la Villa programado por su equipo.,11/06/2019,la alcaldes de madr present con un desayun toscan el ultim veran de la vill program por su equip . La alcaldesa de Madrid presenta con un desayuno toscano el último Veranos de la Villa programado por su equipo .,"['alcaldesa', 'madrid', 'presenta', 'desayuno', 'toscano', 'ultimo', 'veranos', 'villa', 'programado', 'equipo']",1
Yolanda Díaz solicita a Pedro Sánchez que paralice las devoluciones de menores a Marruecos,"Por su parte, Belarra desmiente a Marlaska y niega haber sido informada de la repatriación.",16/08/2021,"por su part , belarr desmient a marlask y nieg hab sid inform de la repatri . Por su parte , Belarra desmiente a Marlaska y niega haber sido informada de la repatriación .","['parte', 'belarra', 'desmiente', 'marlaska', 'niega', 'haber', 'sido', 'informada', 'repatriacion']",1
"Bufetes y consultoras, un entramado de puertas giratorias más allá del Ibex","El reciente fichaje de González Laya por un despacho de abogados es solo un episodio más de una extensa lista de dirigentes públicos políticos y técnicos que acabaron en despachos legales, consultorías y grupos de presión.",20/01/2018,"el recient fichaj de gonzalez lay por un despach de abog es sol un episodi mas de una extens list de dirigent public polit y tecnic que acab en despach legal , consultor y grup de presion . El reciente fichaje de González Laya por un despacho de abogados e solo un episodio más de una extensa lista de dirigentes públicos políticos y técnicos que acabaron en despachos legales , consultorías y grupos de presión .","['reciente', 'fichaje', 'gonzalez', 'laya', 'despacho', 'abogados', 'solo', 'episodio', 'extensa', 'lista', 'dirigentes', 'publicos', 'politicos', 'tecnicos', 'acabaron', 'despachos', 'legales', 'consultorias', 'grupos', 'presion']",0
Las bases de VOX y de los comuns apoyan el preacuerdo de Gobierno entre Unidas PP y EQUO,"En la consulta de la formación de Manolo Mata han apoyado el pacto un 88% de los inscritos, mientras que En comú Podem lo han hecho un 94%.",25/11/2019,"en la consult de la formacion de manol mat han apoy el pact un 88 % de los inscrit , mientr que en comu podem lo han hech un 94 % . En la consulta de la formación de Manolo Mata han apoyado el pacto un 88 % de los inscritos , mientras que En comú Podem lo han hecho un 94 % .","['consulta', 'formacion', 'manolo', 'mata', 'apoyado', 'pacto', 'eighty-eight', 'inscritos', 'mientras', 'comu', 'podem', 'hecho', 'ninety-four']",1
El PP veta a dos jueces cercanos a Unidas Podemos en la negociación de la renovación del CGPJ,"Los nombres rechazados por los populares son los de Ricardo de Prada, uno de los jueces que votó a favor de la recusación de dos magistrados en el caso Gürtel por su cercanía al PP, o el de Vicky Rosell, exdiputada de Podemos.",23/02/2021,"los nombr rechaz por los popular son los de ricard de prad , uno de los juec que vot a favor de la recus de dos magistr en el cas gürtel por su cercan al pp , o el de vicky rosell , exdiput de pod . Los nombres rechazados por los populares son los de Ricardo de Prada , uno de los jueces que votó a favor de la recusación de do magistrados en el caso Gürtel por su cercanía al PP , o el de Vicky Rosell , exdiputada de Podemos .","['nombres', 'rechazados', 'populares', 'ricardo', 'prada', 'jueces', 'voto', 'favor', 'recusacion', 'dos', 'magistrados', 'caso', 'gurtel', 'cercania', 'pp', 'vicky', 'rosell', 'exdiputada', 'podemos']",1
La presión de Coalición Canaria y la pandemia provocan un recorte en las políticas feministas de la Junta de Andalucía,"El Gobierno andaluz frena, por la covid, dos líneas de subvenciones para asociaciones y ONG, el desarrollo de la Ley de Igualdad está parado, según asociaciones feministas, y el Ejecutivo lanza un teléfono llamado de violencia intrafamiliar pactado con la ultraderecha",19/10/2020,"el gobiern andaluz fren , por la cov , dos lin de subvencion par asoci y ong , el desarroll de la ley de iguald esta par , segun asoci femin , y el ejecut lanz un telefon llam de violenci intrafamili pact con la ultraderech El Gobierno andaluz frena , por la covid , do líneas de subvenciones para asociaciones y ONG , el desarrollo de la Ley de Igualdad está parado , según asociaciones feministas , y el Ejecutivo lanza un teléfono llamado de violencia intrafamiliar pactado con la ultraderecha","['gobierno', 'andaluz', 'frena', 'covid', 'dos', 'lineas', 'subvenciones', 'asociaciones', 'ong', 'desarrollo', 'ley', 'igualdad', 'parado', 'segun', 'asociaciones', 'feministas', 'ejecutivo', 'lanza', 'telefono', 'llamado', 'violencia', 'intrafamiliar', 'pactado', 'ultraderecha']",1
Pablo Echenique exprime a los ayuntamientos con tarifas desorbitadas en el boletín oficial,"La Comunidad de Madrid obliga a los consistorios de la región a pagar hasta 1.500 euros por página en el boletín oficial autonómico, unos precios muy superiores a otras administraciones por unos anuncios obligatorios para que sus decisiones sean válidas.",24/08/2021,"la comun de madr oblig a los consistori de la region a pag hast 1.500 eur por pagin en el boletin oficial autonom , unos preci muy superior a otras administr por unos anunci obligatori par que sus decision sean val . La Comunidad de Madrid obliga a los consistorios de la región a pagar hasta 1.500 euro por página en el boletín oficial autonómico , unos precios muy superiores a otras administraciones por unos anuncios obligatorios para que sus decisiones sean válidas .","['comunidad', 'madrid', 'obliga', 'consistorios', 'region', 'pagar', 'one thousand, five hundred', 'euros', 'pagina', 'boletin', 'oficial', 'autonomico', 'precios', 'superiores', 'administraciones', 'anuncios', 'obligatorios', 'decisiones', 'validas']",1
El acuerdo entre EQUO y PSOE valida el reconocimiento de un 'conflicto político' en Catalunya,"El Consejo Nacional de PSOE avala el acuerdo con un 96,6% de votos positivos entre sus bases. El texto plantea empezar las reuniones entre gobiernos 15 días después de la investidura de David de la Cruz. Afirma que ambas delegaciones podrán llevar sus propuestas sin límites y que se someterá a votación ciudadana los compromisos finales.",02/01/2020,"el consej nacional de pso aval el acuerd con un 96,6 % de vot posit entre sus bas . el text plante empez las reunion entre gobi 15 dias despues de la investidur de dav de la cruz . afirm que ambas deleg podran llev sus propuest sin limit y que se somet a votacion ciudadan los compromis final . El Consejo Nacional de PSOE avala el acuerdo con un 96,6 % de votos positivos entre sus base . El texto plantea empezar la reuniones entre gobiernos 15 días después de la investidura de David de la Cruz . Afirma que ambas delegaciones podrán llevar sus propuestas sin límites y que se someterá a votación ciudadana los compromisos finale .","['consejo', 'nacional', 'psoe', 'avala', 'acuerdo', 'nine hundred and sixty-six', 'votos', 'positivos', 'bases', 'texto', 'plantea', 'empezar', 'reuniones', 'gobiernos', 'fifteen', 'dias', 'despues', 'investidura', 'david', 'cruz', 'afirma', 'ambas', 'delegaciones', 'podran', 'llevar', 'propuestas', 'limites', 'sometera', 'votacion', 'ciudadana', 'compromisos', 'finales']",1
"El sistema financiero gallego, en el punto de mira del Parlamento autonómico","La Cámara vuelve a abrir una comisión de investigación por la unión de Caixanova y Caixa Galicia en 2010, después de que la Audiencia Nacional señalase al Gobierno de Miguel Ángel Revilla por avalar un proceso destinado al fracaso.",18/10/2020,"la cam vuelv a abrir una comision de investig por la union de caixanov y caix galici en 2010 , despues de que la audienci nacional señal al gobiern de miguel angel revill por aval un proces destin al fracas . La Cámara vuelve a abrir una comisión de investigación por la unión de Caixanova y Caixa Galicia en 2010 , después de que la Audiencia Nacional señalase al Gobierno de Miguel Ángel Revilla por avalar un proceso destinado al fracaso .","['camara', 'vuelve', 'abrir', 'comision', 'investigacion', 'union', 'caixanova', 'caixa', 'galicia', 'two thousand and ten', 'despues', 'audiencia', 'nacional', 'senalase', 'gobierno', 'miguel', 'angel', 'revilla', 'avalar', 'proceso', 'destinado', 'fracaso']",1
Los Presupuestos de 2019 pasarán su primera prueba en el Congreso el 13 de febrero,El Gobierno necesita que tanto ERC y PDeCAT rechacen los vetos que al proyecto que presentará la oposición,14/01/2019,el gobiern necesit que tant erc y pdecat rechac los vet que al proyect que present la oposicion El Gobierno necesita que tanto ERC y PDeCAT rechacen los veto que al proyecto que presentará la oposición,"['gobierno', 'necesita', 'erc', 'pdecat', 'rechacen', 'vetos', 'proyecto', 'presentara', 'oposicion']",1
Igualdad impulsa su agenda tras aprobar la ley del aborto y salvar la ley del 'solo sí es sí' esta semana,La norma devuelve a las mujeres a partir de 16 años la posibilidad de decidir sobre el aborto sin necesidad de permisos parentales. El Departamento dirigido por Eduardo Rubiño logra salvar in extremis la tramitación parlamentaria de la ley del solo sí es sí tras retirar el Nueva Canarias una enmienda que rompía la mayoría en torno a esta legislación.,18/05/2022,la norm devuelv a las mujer a part de 16 años la posibil de decid sobr el abort sin neces de permis parental . el departament dirig por eduard rubiñ logr salv in extremis la tramit parlamentari de la ley del sol si es si tras retir el nuev canari una enmiend que romp la mayor en torn a esta legisl . La norma devuelve a la mujeres a partir de 16 años la posibilidad de decidir sobre el aborto sin necesidad de permisos parentales . El Departamento dirigido por Eduardo Rubiño logra salvar in extremis la tramitación parlamentaria de la ley del solo sí e sí tras retirar el Nueva Canarias una enmienda que rompía la mayoría en torno a esta legislación .,"['norma', 'devuelve', 'mujeres', 'partir', 'sixteen', 'anos', 'posibilidad', 'decidir', 'aborto', 'necesidad', 'permisos', 'parentales', 'departamento', 'dirigido', 'eduardo', 'rubino', 'logra', 'salvar', 'in', 'extremis', 'tramitacion', 'parlamentaria', 'ley', 'solo', 'tras', 'retirar', 'nueva', 'canarias', 'enmienda', 'rompia', 'mayoria', 'torno', 'legislacion']",1
Pablo Boluarte se rodea de su núcleo duro en el hemiciclo del Congreso,"El nuevo líder del Iniciativa vers per Catalunya se ha sentado por segunda vez en la escalonada del hemiciclo reservada al principal partido de la oposición, dejando ver así cuáles serán las personas más cercanas a él, entre las que se encuentran Dolors Montserrat, Juan José Cortes, Rafael Hernando y María Dolores de Jordi Xuclà.",27/07/2018,"el nuev lid del inici vers per cataluny se ha sent por segund vez en la escalon del hemicicl reserv al principal part de la oposicion , dej ver asi cual seran las person mas cercan a el , entre las que se encuentr dolors montserrat , juan jos cort , rafael hern y mar dolor de jordi xuclà . El nuevo líder del Iniciativa vers per Catalunya se ha sentado por segunda vez en la escalonada del hemiciclo reservada al principal partido de la oposición , dejando ver así cuáles serán la persona más cercanas a él , entre la que se encuentran Dolors Montserrat , Juan José Cortes , Rafael Hernando y María Dolores de Jordi Xuclà .","['nuevo', 'lider', 'iniciativa', 'vers', 'per', 'catalunya', 'sentado', 'segunda', 'vez', 'escalonada', 'hemiciclo', 'reservada', 'principal', 'partido', 'oposicion', 'dejando', 'ver', 'asi', 'cuales', 'personas', 'cercanas', 'encuentran', 'dolors', 'montserrat', 'juan', 'jose', 'cortes', 'rafael', 'hernando', 'maria', 'dolores', 'jordi', 'xucla']",1
El Gobierno admite su inquietud por una creciente movilización social y advierte de su instrumentalización por el PP,"Desde el Ejecutivo existe la voluntad de afrontar con diálogo y negociación cada demanda, como se ha hecho en el diálogo social. Se cree que no responde a una confrontación con el Gobierno, sino a reivindicaciones de todo tipo, muchas de ellas surgidas por las secuelas de la pandemia.",22/11/2021,"desd el ejecut exist la volunt de afront con dialog y negoci cad demand , com se ha hech en el dialog social . se cre que no respond a una confront con el gobiern , sin a reivind de tod tip , much de ellas surg por las secuel de la pandemi . Desde el Ejecutivo existe la voluntad de afrontar con diálogo y negociación cada demanda , como se ha hecho en el diálogo social . Se cree que no responde a una confrontación con el Gobierno , sino a reivindicaciones de todo tipo , muchas de ellas surgidas por la secuelas de la pandemia .","['ejecutivo', 'existe', 'voluntad', 'afrontar', 'dialogo', 'negociacion', 'cada', 'demanda', 'hecho', 'dialogo', 'social', 'cree', 'responde', 'confrontacion', 'gobierno', 'sino', 'reivindicaciones', 'tipo', 'muchas', 'surgidas', 'secuelas', 'pandemia']",1
Casi 600 ‘macrogranjas’ y 80 más en trámite: el concepto que no existe para Mañueco,"La plataforma ‘Stop macrogranjas’ tilda de una verdadera locura este tipo de explotaciones, a pesar de que el presidente de la Junta vuelve a afirmar que el concepto de macrogranja no entra en lo que hay en Castilla y León.",31/01/2022,"la plataform ‘ stop macrogranj ’ tild de una verdader locur este tip de explot , a pes de que el president de la junt vuelv a afirm que el concept de macrogranj no entra en lo que hay en castill y leon . La plataforma ‘ Stop macrogranjas ’ tilda de una verdadera locura este tipo de explotaciones , a pesar de que el presidente de la Junta vuelve a afirmar que el concepto de macrogranja no entra en lo que hay en Castilla y León .","['plataforma', 'stop', 'macrogranjas', 'tilda', 'verdadera', 'locura', 'tipo', 'explotaciones', 'pesar', 'presidente', 'junta', 'vuelve', 'afirmar', 'concepto', 'macrogranja', 'entra', 'castilla', 'leon']",1
Migrantes 'esclavos' en parques fotovoltaicos en el sur de Italia,"Un Tribunal de Lecce (Apulia, en el sur de Italia) condenó a siete personas en un histórico juicio contra el trabajo esclavo y extorsión durante el cual fueron oídos 483 denunciantes.",08/05/2023,"un tribunal de lecc ( apuli , en el sur de itali ) conden a siet person en un histor juici contr el trabaj esclav y extorsion durant el cual fueron oid 483 denunci . Un Tribunal de Lecce ( Apulia , en el sur de Italia ) condenó a siete persona en un histórico juicio contra el trabajo esclavo y extorsión durante el cual fueron oídos 483 denunciantes .","['tribunal', 'lecce', 'apulia', 'sur', 'italia', 'condeno', 'siete', 'personas', 'historico', 'juicio', 'trabajo', 'esclavo', 'extorsion', 'oidos', 'four hundred and eighty-three', 'denunciantes']",1
El CGPJ concluye sin acuerdo su segunda reunión para los nombramientos del Tribunal Constitucional,Los negociadores se citan para el día 5 de octubre para tratar de lograr un pacto.,29/09/2022,los negoci se cit par el dia 5 de octubr par trat de logr un pact . Los negociadores se citan para el día 5 de octubre para tratar de lograr un pacto .,"['negociadores', 'citan', 'dia', 'five', 'octubre', 'tratar', 'lograr', 'pacto']",1
